date,avg_sentiment,tweet_count,Open,High,Low,Close,Adj Close,Volume,price_change_pct
2022-07-20,0.16356877323420074,269,246.7833404541016,250.663330078125,243.48333740234372,247.5,247.5,88864200,0.29040029386898514
2022-07-21,0.21608040201005024,199,255.10667419433597,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,6.507078224100455
2022-07-22,0.13414634146341464,82,276.2200012207031,280.78668212890625,270.7133178710937,272.24334716796875,272.24334716796875,103472700,-1.4396691170662115
2022-07-25,0.19047619047619047,84,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,268.4333190917969,64073400,-1.389832461808279
2022-07-26,0.09210526315789473,76,266.5133361816406,267.3099975585937,256.2633361816406,258.8599853515625,258.8599853515625,66820800,-2.8716577338036204
2022-07-27,0.031746031746031744,63,263.8099975585937,275.9266662597656,261.7900085449219,274.82000732421875,274.82000732421875,88110000,4.173461911040604
2022-07-28,0.23076923076923078,91,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,0.2975409233183234
2022-07-29,0.32075471698113206,106,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,297.1499938964844,95313000,5.8603423491554345
2022-08-01,0.17204301075268819,93,301.27667236328125,311.8766784667969,295.0,297.27667236328125,297.27667236328125,117042900,-1.327683278171891
2022-08-02,0.2988505747126437,87,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,300.586669921875,95577600,2.2392071498347343
2022-08-03,0.3516483516483517,91,305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000,0.7857926165471312
2022-08-04,0.31736526946107785,167,311.0,313.6066589355469,305.0,308.6333312988281,308.6333312988281,72256200,-0.7609867206340435
2022-08-05,0.1564625850340136,147,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,288.1700134277344,113172900,-4.790695925171995
2022-08-08,0.20202020202020202,99,295.0,305.20001220703125,289.086669921875,290.42333984375,290.42333984375,98994000,-1.5514102224576272
2022-08-09,0.11320754716981132,106,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,283.3333435058594,86244600,-2.3975719098113903
2022-08-10,0.08133971291866028,209,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,294.3566589355469,94918800,-0.9122604946374571
2022-08-11,0.06315789473684211,95,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,286.6300048828125,70155000,-3.333182724966445
2022-08-12,0.31313131313131315,99,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,300.0299987792969,79657200,3.6671497811222626
2022-08-15,0.20634920634920634,126,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,309.32000732421875,89359200,2.4962417632779066
2022-08-16,0.10309278350515463,97,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,306.5633239746094,88136400,-1.637432947411618
2022-08-17,0.034782608695652174,115,303.39666748046875,309.6566772460937,300.0333251953125,303.9966735839844,303.9966735839844,68766000,0.19776291826087725
2022-08-18,0.1956521739130435,92,306.0,306.5,301.85333251953125,302.8699951171875,302.8699951171875,47500500,-1.0228774126838236
2022-08-19,0.39705882352941174,68,299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,-0.7803824434312291
2022-08-22,0.38,100,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,289.913330078125,55843200,-0.6851348650178936
2022-08-23,0.06,100,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,296.4533386230469,63984900,1.7155404784938089
2022-08-24,0.17857142857142858,112,297.5633239746094,303.64666748046875,296.5,297.0966796875,297.0966796875,57259800,-0.1568218424489683
2022-08-25,0.18309859154929578,142,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,296.07000732421875,53230000,-2.0802944609321283
2022-08-26,0.35064935064935066,77,297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,-3.1402335231443352
2022-08-29,0.13793103448275862,87,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,284.82000732421875,41864700,0.7036102416405754
2022-08-30,0.21176470588235294,85,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,277.70001220703125,50541800,-3.5328388101080854
2022-08-31,0.421875,64,280.6199951171875,281.25,271.8099975585937,275.6099853515625,275.6099853515625,52107300,-1.7853359891667056
2022-09-01,0.24358974358974358,78,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000,1.6802470157248721
2022-09-02,0.40625,96,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,270.2099914550781,50890100,-3.8638117145716735
2022-09-06,0.15853658536585366,82,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,274.4200134277344,55860000,0.6381182333468902
2022-09-07,0.21348314606741572,89,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900,3.8813642865675386
2022-09-08,0.1978021978021978,91,281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100,2.8297270949455817
2022-09-09,0.31313131313131315,99,291.6700134277344,299.8500061035156,291.25,299.67999267578125,299.67999267578125,54338100,2.746247087217784
2022-09-12,0.2857142857142857,70,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,304.4200134277344,48674600,1.2303844745982668
2022-09-13,0.2602739726027397,73,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.1300048828125,68229600,-0.2628846123991391
2022-09-14,0.16666666666666666,108,292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700,3.5484517737872956
2022-09-15,0.3617021276595745,94,301.8299865722656,309.1199951171875,300.7200012207031,303.75,303.75,64795500,0.6361241470865838
2022-09-16,0.35353535353535354,99,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,303.3500061035156,87087800,1.2482964302957336
2022-09-19,0.25287356321839083,87,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,2.992439300181454
2022-09-20,0.024691358024691357,81,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,308.7300109863281,61642800,0.5930101014962273
2022-09-21,0.14814814814814814,54,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,300.79998779296875,62555700,-2.4295373007074703
2022-09-22,0.0963855421686747,83,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400,-3.7584171160612474
2022-09-23,0.19767441860465115,86,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400,-2.741181202448004
2022-09-26,0.19444444444444445,72,271.8299865722656,284.0899963378906,270.3099975585937,276.010009765625,276.010009765625,58076900,1.537734392761014
2022-09-27,0.32941176470588235,85,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,-0.3170778988500967
2022-09-28,0.22666666666666666,75,283.0799865722656,289.0,277.57000732421875,287.8099975585937,287.8099975585937,54664800,1.670909711280693
2022-09-29,0.0625,112,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,-5.145712904242414
