date,avg_sentiment,tweet_count,Open,High,Low,Close,Adj Close,Volume,price_change_pct,p_sum,p_sum_lag_1,p_sum_lag_2,p_sum_lag_3,p_sum_lag_4,p_sum_lag_5,p_sum_lag_6,p_sum_lag_7,Adj_Close_norm,p_sum_lag_1_norm,p_sum_lag_2_norm,p_sum_lag_3_norm,p_sum_lag_4_norm,p_sum_lag_5_norm,p_sum_lag_6_norm,p_sum_lag_7_norm
2022-01-13,0.1153846153846153,156,369.6900024414063,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,-6.988739146650312,17.999999999999986,25.999999999999996,25.0,42.00000000000001,15.999999999999996,32.99999999999999,18.99999999999999,19.0,0.6703780454787744,0.2576419213973799,0.25327510917030566,0.3275109170305678,0.21397379912663755,0.2882096069868995,0.22707423580786018,0.22707423580786026
2022-01-14,0.2883435582822086,163,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,2.9150499797617715,47.0,17.999999999999986,25.999999999999996,25.0,42.00000000000001,15.999999999999996,32.99999999999999,18.99999999999999,0.7003738714042729,0.22270742358078596,0.2576419213973799,0.25327510917030566,0.3275109170305678,0.21397379912663755,0.2882096069868995,0.22707423580786018
2022-01-18,0.1818181818181818,99,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,0.3798875248265032,17.999999999999996,47.0,17.999999999999986,25.999999999999996,25.0,42.00000000000001,15.999999999999996,32.99999999999999,0.6686331043285084,0.3493449781659389,0.22270742358078596,0.2576419213973799,0.25327510917030566,0.3275109170305678,0.21397379912663755,0.2882096069868995
2022-01-19,0.1584158415841584,101,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,-4.421575864339783,15.999999999999998,17.999999999999996,47.0,17.999999999999986,25.999999999999996,25.0,42.00000000000001,15.999999999999996,0.6107020927198344,0.22270742358078602,0.3493449781659389,0.22270742358078596,0.2576419213973799,0.25327510917030566,0.3275109170305678,0.21397379912663755
2022-01-20,0.2692307692307692,104,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,-1.333028801306816,28.0,15.999999999999998,17.999999999999996,47.0,17.999999999999986,25.999999999999996,25.0,42.00000000000001,0.6117324128409959,0.21397379912663755,0.22270742358078602,0.3493449781659389,0.22270742358078596,0.2576419213973799,0.25327510917030566,0.3275109170305678
2022-01-21,-0.0691823899371069,159,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,-5.263266710712149,-10.999999999999998,28.0,15.999999999999998,17.999999999999996,47.0,17.999999999999986,25.999999999999996,25.0,0.524702921448969,0.2663755458515284,0.21397379912663755,0.22270742358078602,0.3493449781659389,0.22270742358078596,0.2576419213973799,0.25327510917030566
2022-01-24,0.2012195121951219,164,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,2.789688974086436,32.99999999999999,-10.999999999999998,28.0,15.999999999999998,17.999999999999996,47.0,17.999999999999986,25.999999999999996,0.501603637279544,0.09606986899563315,0.2663755458515284,0.21397379912663755,0.22270742358078602,0.3493449781659389,0.22270742358078596,0.2576419213973799
2022-01-25,0.1910828025477707,157,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,0.4594160614058449,30.000000000000004,32.99999999999999,-10.999999999999998,28.0,15.999999999999998,17.999999999999996,47.0,17.999999999999986,0.4823265182140499,0.2882096069868995,0.09606986899563315,0.2663755458515284,0.21397379912663755,0.22270742358078602,0.3493449781659389,0.22270742358078596
2022-01-26,0.3248407643312102,314,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,-1.577014488504601,102.0,30.000000000000004,32.99999999999999,-10.999999999999998,28.0,15.999999999999998,17.999999999999996,47.0,0.5139177275994569,0.2751091703056769,0.2882096069868995,0.09606986899563315,0.2663755458515284,0.21397379912663755,0.22270742358078602,0.3493449781659389
2022-01-27,0.0418250950570342,263,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,-11.170393083519214,10.999999999999995,102.0,30.000000000000004,32.99999999999999,-10.999999999999998,28.0,15.999999999999998,17.999999999999996,0.3339260361909832,0.589519650655022,0.2751091703056769,0.2882096069868995,0.09606986899563315,0.2663755458515284,0.21397379912663755,0.22270742358078602
2022-01-28,0.2032085561497326,187,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,1.7785821261227062,37.99999999999999,10.999999999999995,102.0,30.000000000000004,32.99999999999999,-10.999999999999998,28.0,15.999999999999998,0.36259242661460495,0.19213973799126632,0.589519650655022,0.2751091703056769,0.2882096069868995,0.09606986899563315,0.2663755458515284,0.21397379912663755
2022-01-31,0.3129770992366412,131,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,7.334625778404417,40.99999999999999,37.99999999999999,10.999999999999995,102.0,30.000000000000004,32.99999999999999,-10.999999999999998,28.0,0.5127710172106212,0.3100436681222707,0.19213973799126632,0.589519650655022,0.2751091703056769,0.2882096069868995,0.09606986899563315,0.2663755458515284
2022-02-01,0.0526315789473684,114,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,-0.4234366622297218,5.999999999999997,40.99999999999999,37.99999999999999,10.999999999999995,102.0,30.000000000000004,32.99999999999999,-10.999999999999998,0.5036808612332089,0.3231441048034934,0.3100436681222707,0.19213973799126632,0.589519650655022,0.2751091703056769,0.2882096069868995,0.09606986899563315
2022-02-02,0.0520833333333333,96,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900,-2.4262588599299013,4.9999999999999964,5.999999999999997,40.99999999999999,37.99999999999999,10.999999999999995,102.0,30.000000000000004,32.99999999999999,0.4611549003079318,0.17030567685589518,0.3231441048034934,0.3100436681222707,0.19213973799126632,0.589519650655022,0.2751091703056769,0.2882096069868995
2022-02-03,0.07,100,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,1.0362793799160288,7.000000000000001,4.9999999999999964,5.999999999999997,40.99999999999999,37.99999999999999,10.999999999999995,102.0,30.000000000000004,0.43702529601734563,0.16593886462882093,0.17030567685589518,0.3231441048034934,0.3100436681222707,0.19213973799126632,0.589519650655022,0.2751091703056769
2022-02-04,0.2098765432098765,81,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,2.90898961075139,16.999999999999996,7.000000000000001,4.9999999999999964,5.999999999999997,40.99999999999999,37.99999999999999,10.999999999999995,102.0,0.4905027443379748,0.17467248908296942,0.16593886462882093,0.17030567685589518,0.3231441048034934,0.3100436681222707,0.19213973799126632,0.589519650655022
2022-02-07,0.180722891566265,83,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,-1.7807091003691684,14.999999999999995,16.999999999999996,7.000000000000001,4.9999999999999964,5.999999999999997,40.99999999999999,37.99999999999999,10.999999999999995,0.46394674529070146,0.21834061135371177,0.17467248908296942,0.16593886462882093,0.17030567685589518,0.3231441048034934,0.3100436681222707,0.19213973799126632
2022-02-08,0.2727272727272727,110,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,1.8188312737430192,29.999999999999996,14.999999999999995,16.999999999999996,7.000000000000001,4.9999999999999964,5.999999999999997,40.99999999999999,37.99999999999999,0.48830913011663596,0.20960698689956328,0.21834061135371177,0.17467248908296942,0.16593886462882093,0.17030567685589518,0.3231441048034934,0.3100436681222707
2022-02-09,0.1379310344827586,87,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,-0.3208556254457076,11.999999999999998,29.999999999999996,14.999999999999995,16.999999999999996,7.000000000000001,4.9999999999999964,5.999999999999997,40.99999999999999,0.5049272260342359,0.2751091703056769,0.20960698689956328,0.21834061135371177,0.17467248908296942,0.16593886462882093,0.17030567685589518,0.3231441048034934
2022-02-10,0.1176470588235294,68,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,-0.4205376370854429,7.999999999999999,11.999999999999998,29.999999999999996,14.999999999999995,16.999999999999996,7.000000000000001,4.9999999999999964,5.999999999999997,0.45931030474547463,0.1965065502183406,0.2751091703056769,0.20960698689956328,0.21834061135371177,0.17467248908296942,0.16593886462882093,0.17030567685589518
2022-02-11,0.101010101010101,99,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,-5.456065244270972,9.999999999999998,7.999999999999999,11.999999999999998,29.999999999999996,14.999999999999995,16.999999999999996,7.000000000000001,4.9999999999999964,0.3852762051356407,0.17903930131004364,0.1965065502183406,0.2751091703056769,0.20960698689956328,0.21834061135371177,0.17467248908296942,0.16593886462882093
2022-02-14,0.1491228070175438,114,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,1.6469970911655123,16.999999999999993,9.999999999999998,7.999999999999999,11.999999999999998,29.999999999999996,14.999999999999995,16.999999999999996,7.000000000000001,0.41146660181269096,0.18777292576419213,0.17903930131004364,0.1965065502183406,0.2751091703056769,0.20960698689956328,0.21834061135371177,0.17467248908296942
2022-02-15,0.375,88,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,2.492218017578125,33.0,16.999999999999993,9.999999999999998,7.999999999999999,11.999999999999998,29.999999999999996,14.999999999999995,16.999999999999996,0.4890235990015997,0.21834061135371174,0.18777292576419213,0.17903930131004364,0.1965065502183406,0.2751091703056769,0.20960698689956328,0.21834061135371177
2022-02-16,0.1466666666666666,75,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,1.021828925336816,10.999999999999996,33.0,16.999999999999993,9.999999999999998,7.999999999999999,11.999999999999998,29.999999999999996,14.999999999999995,0.4906189824615081,0.28820960698689957,0.21834061135371174,0.18777292576419213,0.17903930131004364,0.1965065502183406,0.2751091703056769,0.20960698689956328
2022-02-17,0.1274509803921568,102,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,-4.041568945493515,12.999999999999993,10.999999999999996,33.0,16.999999999999993,9.999999999999998,7.999999999999999,11.999999999999998,29.999999999999996,0.41244701865568634,0.19213973799126635,0.28820960698689957,0.21834061135371174,0.18777292576419213,0.17903930131004364,0.1965065502183406,0.2751091703056769
2022-02-18,0.1411764705882353,85,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,-3.2753971254715712,12.0,12.999999999999993,10.999999999999996,33.0,16.999999999999993,9.999999999999998,7.999999999999999,11.999999999999998,0.38025757850884895,0.20087336244541482,0.19213973799126635,0.28820960698689957,0.21834061135371174,0.18777292576419213,0.17903930131004364,0.1965065502183406
2022-02-22,0.1262135922330097,103,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,-1.5105602900430295,13.0,12.0,12.999999999999993,10.999999999999996,33.0,16.999999999999993,9.999999999999998,7.999999999999999,0.3213459979130388,0.1965065502183406,0.20087336244541482,0.19213973799126635,0.28820960698689957,0.21834061135371174,0.18777292576419213,0.17903930131004364
2022-02-23,0.0259740259740259,154,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,-7.994655206818561,3.9999999999999885,13.0,12.0,12.999999999999993,10.999999999999996,33.0,16.999999999999993,9.999999999999998,0.22580799759368828,0.20087336244541484,0.1965065502183406,0.20087336244541482,0.19213973799126635,0.28820960698689957,0.21834061135371174,0.18777292576419213
2022-02-24,-0.0094339622641509,106,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,14.332017908462037,-0.9999999999999953,3.9999999999999885,13.0,12.0,12.999999999999993,10.999999999999996,33.0,16.999999999999993,0.28684670542132934,0.16157205240174663,0.20087336244541484,0.1965065502183406,0.20087336244541482,0.19213973799126635,0.28820960698689957,0.21834061135371174
2022-02-25,0.1639344262295081,61,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,0.0790817913892487,9.999999999999995,-0.9999999999999953,3.9999999999999885,13.0,12.0,12.999999999999993,10.999999999999996,33.0,0.3019692244353532,0.13973799126637554,0.16157205240174663,0.20087336244541484,0.1965065502183406,0.20087336244541482,0.19213973799126635,0.28820960698689957
2022-02-28,0.3106796116504854,103,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,6.799914132456415,31.999999999999996,9.999999999999995,-0.9999999999999953,3.9999999999999885,13.0,12.0,12.999999999999993,10.999999999999996,0.4026090742264859,0.1877729257641921,0.13973799126637554,0.16157205240174663,0.20087336244541484,0.1965065502183406,0.20087336244541482,0.19213973799126635
2022-03-01,0.2894736842105263,76,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,-0.6105761259471167,22.0,31.999999999999996,9.999999999999995,-0.9999999999999953,3.9999999999999885,13.0,12.0,12.999999999999993,0.39253834926193737,0.2838427947598253,0.1877729257641921,0.13973799126637554,0.16157205240174663,0.20087336244541484,0.1965065502183406,0.20087336244541482
2022-03-02,0.1264367816091954,87,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,0.889776752745254,10.999999999999998,22.0,31.999999999999996,9.999999999999995,-0.9999999999999953,3.9999999999999885,13.0,12.0,0.41832982400194013,0.24017467248908297,0.2838427947598253,0.1877729257641921,0.13973799126637554,0.16157205240174663,0.20087336244541484,0.1965065502183406
2022-03-03,0.1111111111111111,90,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,-4.492644276529529,10.0,10.999999999999998,22.0,31.999999999999996,9.999999999999995,-0.9999999999999953,3.9999999999999885,13.0,0.3508599833447809,0.19213973799126635,0.24017467248908297,0.2838427947598253,0.1877729257641921,0.13973799126637554,0.16157205240174663,0.20087336244541484
2022-03-04,0.1775700934579439,107,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,-1.273112456649655,18.999999999999996,10.0,10.999999999999998,22.0,31.999999999999996,9.999999999999995,-0.9999999999999953,3.9999999999999885,0.3491981128953646,0.18777292576419213,0.19213973799126635,0.24017467248908297,0.2838427947598253,0.1877729257641921,0.13973799126637554,0.16157205240174663
2022-03-07,0.1071428571428571,84,285.4333190917969,288.7133178710937,268.19000244140625,268.1933288574219,268.1933288574219,72494100,-6.0399361536452325,8.999999999999996,18.999999999999996,10.0,10.999999999999998,22.0,31.999999999999996,9.999999999999995,-0.9999999999999953,0.293178183838656,0.22707423580786026,0.18777292576419213,0.19213973799126635,0.24017467248908297,0.2838427947598253,0.1877729257641921,0.13973799126637554
2022-03-08,0.0792079207920792,101,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,3.6290227450767376,7.999999999999999,8.999999999999996,18.999999999999996,10.0,10.999999999999998,22.0,31.999999999999996,9.999999999999995,0.3261154124372814,0.1834061135371179,0.22707423580786026,0.18777292576419213,0.19213973799126635,0.24017467248908297,0.2838427947598253,0.1877729257641921
2022-03-09,0.2790697674418604,86,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,2.3216778488356877,23.999999999999996,7.999999999999999,8.999999999999996,18.999999999999996,10.0,10.999999999999998,22.0,31.999999999999996,0.383564583552199,0.17903930131004364,0.1834061135371179,0.22707423580786026,0.18777292576419213,0.19213973799126635,0.24017467248908297,0.2838427947598253
2022-03-10,0.1470588235294117,102,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,-1.544434175743177,14.999999999999993,23.999999999999996,7.999999999999999,8.999999999999996,18.999999999999996,10.0,10.999999999999998,22.0,0.3492146966067064,0.24890829694323144,0.17903930131004364,0.1834061135371179,0.22707423580786026,0.18777292576419213,0.19213973799126635,0.24017467248908297
2022-03-11,0.0425531914893617,94,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,-5.3380188455660615,4.0,14.999999999999993,23.999999999999996,7.999999999999999,8.999999999999996,18.999999999999996,10.0,10.999999999999998,0.27783962014476665,0.20960698689956328,0.24890829694323144,0.17903930131004364,0.1834061135371179,0.22707423580786026,0.18777292576419213,0.19213973799126635
2022-03-14,0.0531914893617021,94,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,-1.8242170177765544,4.999999999999997,4.0,14.999999999999993,23.999999999999996,7.999999999999999,8.999999999999996,18.999999999999996,10.0,0.2296800659757852,0.1615720524017467,0.20960698689956328,0.24890829694323144,0.17903930131004364,0.1834061135371179,0.22707423580786026,0.18777292576419213
2022-03-15,0.1717171717171717,99,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,3.433637820240302,17.0,4.999999999999997,4.0,14.999999999999993,23.999999999999996,7.999999999999999,8.999999999999996,18.999999999999996,0.28870788469512865,0.16593886462882093,0.1615720524017467,0.20960698689956328,0.24890829694323144,0.17903930131004364,0.1834061135371179,0.22707423580786026
2022-03-16,0.1585365853658536,82,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,3.8603228880599727,12.999999999999996,17.0,4.999999999999997,4.0,14.999999999999993,23.999999999999996,7.999999999999999,8.999999999999996,0.35242204723786497,0.21834061135371177,0.16593886462882093,0.1615720524017467,0.20960698689956328,0.24890829694323144,0.17903930131004364,0.1834061135371179
2022-03-17,0.1481481481481481,81,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,4.8869365238871225,11.999999999999996,12.999999999999996,17.0,4.999999999999997,4.0,14.999999999999993,23.999999999999996,7.999999999999999,0.4045533242011349,0.20087336244541484,0.21834061135371177,0.16593886462882093,0.1615720524017467,0.20960698689956328,0.24890829694323144,0.17903930131004364
2022-03-18,0.3292682926829268,82,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,3.5334838186416473,26.999999999999996,11.999999999999996,12.999999999999996,17.0,4.999999999999997,4.0,14.999999999999993,23.999999999999996,0.4607062272368593,0.1965065502183406,0.20087336244541484,0.21834061135371177,0.16593886462882093,0.1615720524017467,0.20960698689956328,0.24890829694323144
2022-03-21,0.303030303030303,99,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,0.6754237683287069,29.999999999999996,26.999999999999996,11.999999999999996,12.999999999999996,17.0,4.999999999999997,4.0,14.999999999999993,0.4869132076252513,0.26200873362445415,0.1965065502183406,0.20087336244541484,0.21834061135371177,0.16593886462882093,0.1615720524017467,0.20960698689956328
2022-03-22,0.3807339449541284,218,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,6.87956779233871,82.99999999999999,29.999999999999996,26.999999999999996,11.999999999999996,12.999999999999996,17.0,4.999999999999997,4.0,0.6079268314484069,0.2751091703056769,0.26200873362445415,0.1965065502183406,0.20087336244541484,0.21834061135371177,0.16593886462882093,0.1615720524017467
2022-03-23,0.3100775193798449,129,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,1.9562466985277231,39.99999999999999,82.99999999999999,29.999999999999996,26.999999999999996,11.999999999999996,12.999999999999996,17.0,4.999999999999997,0.6164520762312131,0.5065502183406113,0.2751091703056769,0.26200873362445415,0.1965065502183406,0.20087336244541484,0.21834061135371177,0.16593886462882093
2022-03-24,0.28,100,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,0.4149626655099527,28.000000000000004,39.99999999999999,82.99999999999999,29.999999999999996,26.999999999999996,11.999999999999996,12.999999999999996,17.0,0.6410635210155561,0.3187772925764192,0.5065502183406113,0.2751091703056769,0.26200873362445415,0.1965065502183406,0.20087336244541484,0.21834061135371177
2022-03-25,0.425,80,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,0.2619062151227678,34.0,28.000000000000004,39.99999999999999,82.99999999999999,29.999999999999996,26.999999999999996,11.999999999999996,12.999999999999996,0.6356128050290333,0.2663755458515284,0.3187772925764192,0.5065502183406113,0.2751091703056769,0.26200873362445415,0.1965065502183406,0.20087336244541484
2022-03-28,0.2193877551020408,196,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,2.510561529180834,43.0,34.0,28.000000000000004,39.99999999999999,82.99999999999999,29.999999999999996,26.999999999999996,11.999999999999996,0.7705524863433517,0.2925764192139738,0.2663755458515284,0.3187772925764192,0.5065502183406113,0.2751091703056769,0.26200873362445415,0.1965065502183406
2022-03-29,0.2912621359223301,103,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,-0.7599276330222468,29.999999999999996,43.0,34.0,28.000000000000004,39.99999999999999,82.99999999999999,29.999999999999996,26.999999999999996,0.7833984725793277,0.3318777292576419,0.2925764192139738,0.2663755458515284,0.3187772925764192,0.5065502183406113,0.2751091703056769,0.26200873362445415
2022-03-30,0.1428571428571428,98,363.7233276367188,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,0.2584388654733339,13.999999999999993,29.999999999999996,43.0,34.0,28.000000000000004,39.99999999999999,82.99999999999999,29.999999999999996,0.7741254393447334,0.2751091703056769,0.3318777292576419,0.2925764192139738,0.2663755458515284,0.3187772925764192,0.5065502183406113,0.2751091703056769
2022-03-31,0.3260869565217391,92,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,-1.5503750829212328,29.999999999999996,13.999999999999993,29.999999999999996,43.0,34.0,28.000000000000004,39.99999999999999,82.99999999999999,0.7468882909793206,0.20524017467248903,0.2751091703056769,0.3318777292576419,0.2925764192139738,0.2663755458515284,0.3187772925764192,0.5065502183406113
2022-04-01,0.1858407079646017,113,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,0.3181799436550351,20.999999999999993,29.999999999999996,13.999999999999993,29.999999999999996,43.0,34.0,28.000000000000004,39.99999999999999,0.7585043439814707,0.2751091703056769,0.20524017467248903,0.2751091703056769,0.3318777292576419,0.2925764192139738,0.2663755458515284,0.3187772925764192
2022-04-04,0.3181818181818182,154,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,5.14696483340736,49.0,20.999999999999993,29.999999999999996,13.999999999999993,29.999999999999996,43.0,34.0,28.000000000000004,0.8596427701218423,0.2358078602620087,0.2751091703056769,0.20524017467248903,0.2751091703056769,0.3318777292576419,0.2925764192139738,0.2663755458515284
2022-04-05,0.1875,112,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,-3.963742764127185,21.0,49.0,20.999999999999993,29.999999999999996,13.999999999999993,29.999999999999996,43.0,34.0,0.7695886532116981,0.35807860262008734,0.2358078602620087,0.2751091703056769,0.20524017467248903,0.2751091703056769,0.3318777292576419,0.2925764192139738
2022-04-06,0.2708333333333333,96,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,-2.581347538689254,26.0,21.0,49.0,20.999999999999993,29.999999999999996,13.999999999999993,29.999999999999996,43.0,0.6939759059974383,0.23580786026200873,0.35807860262008734,0.2358078602620087,0.2751091703056769,0.20524017467248903,0.2751091703056769,0.3318777292576419
2022-04-07,0.3055555555555556,144,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,0.4627615452237317,44.0,26.0,21.0,49.0,20.999999999999993,29.999999999999996,13.999999999999993,29.999999999999996,0.7130868836612331,0.2576419213973799,0.23580786026200873,0.35807860262008734,0.2358078602620087,0.2751091703056769,0.20524017467248903,0.2751091703056769
2022-04-08,0.4398340248962655,241,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,-1.6986064055584054,105.99999999999999,44.0,26.0,21.0,49.0,20.999999999999993,29.999999999999996,13.999999999999993,0.6602907368028841,0.33624454148471616,0.2576419213973799,0.23580786026200873,0.35807860262008734,0.2358078602620087,0.2751091703056769,0.20524017467248903
2022-04-11,0.1965811965811965,117,326.79998779296875,336.1566772460937,324.8800048828125,325.3099975585937,325.3099975585937,59357100,-0.4559333812824317,22.99999999999999,105.99999999999999,44.0,26.0,21.0,49.0,20.999999999999993,29.999999999999996,0.5779310055229081,0.6069868995633187,0.33624454148471616,0.2576419213973799,0.23580786026200873,0.35807860262008734,0.2358078602620087,0.2751091703056769
2022-04-12,0.202127659574468,94,332.5466613769531,340.39666748046875,325.5333251953125,328.9833374023437,328.9833374023437,65976000,-1.0715260107724496,18.99999999999999,22.99999999999999,105.99999999999999,44.0,26.0,21.0,49.0,20.999999999999993,0.5962442914567486,0.24454148471615714,0.6069868995633187,0.33624454148471616,0.2576419213973799,0.23580786026200873,0.35807860262008734,0.2358078602620087
2022-04-13,0.2134831460674157,89,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,4.208628024796543,18.999999999999996,18.99999999999999,22.99999999999999,105.99999999999999,44.0,26.0,21.0,49.0,0.655105968774393,0.22707423580786018,0.24454148471615714,0.6069868995633187,0.33624454148471616,0.2576419213973799,0.23580786026200873,0.35807860262008734
2022-04-14,0.0391061452513966,179,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,-1.4300161100703332,6.999999999999991,18.999999999999996,18.99999999999999,22.99999999999999,105.99999999999999,44.0,26.0,21.0,0.5930037734029068,0.22707423580786026,0.22707423580786018,0.24454148471615714,0.6069868995633187,0.33624454148471616,0.2576419213973799,0.23580786026200873
2022-04-18,0.102803738317757,107,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,1.54292688638965,11.0,6.999999999999991,18.999999999999996,18.99999999999999,22.99999999999999,105.99999999999999,44.0,26.0,0.6250602395707283,0.1746724890829694,0.22707423580786026,0.22707423580786018,0.24454148471615714,0.6069868995633187,0.33624454148471616,0.2576419213973799
2022-04-19,0.1443298969072164,97,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,2.2973810648359643,13.999999999999991,11.0,6.999999999999991,18.999999999999996,18.99999999999999,22.99999999999999,105.99999999999999,44.0,0.6647112848123861,0.19213973799126635,0.1746724890829694,0.22707423580786026,0.22707423580786018,0.24454148471615714,0.6069868995633187,0.33624454148471616
2022-04-20,0.2342857142857143,350,343.3333435058594,344.6666564941406,325.0833435058594,325.7333374023437,325.7333374023437,70711200,-5.126215218072846,82.0,13.999999999999991,11.0,6.999999999999991,18.999999999999996,18.99999999999999,22.99999999999999,105.99999999999999,0.5800415490433972,0.20524017467248903,0.19213973799126635,0.1746724890829694,0.22707423580786026,0.22707423580786018,0.24454148471615714,0.6069868995633187
2022-04-21,0.0922330097087378,206,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,-6.136425861395403,18.999999999999986,82.0,13.999999999999991,11.0,6.999999999999991,18.999999999999996,18.99999999999999,22.99999999999999,0.6325218446655487,0.5021834061135372,0.20524017467248903,0.19213973799126635,0.1746724890829694,0.22707423580786026,0.22707423580786018,0.24454148471615714
2022-04-22,0.0350877192982456,114,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,-0.9715192533974938,3.9999999999999982,18.999999999999986,82.0,13.999999999999991,11.0,6.999999999999991,18.999999999999996,18.99999999999999,0.6263231880830972,0.22707423580786018,0.5021834061135372,0.20524017467248903,0.19213973799126635,0.1746724890829694,0.22707423580786026,0.22707423580786018
